timestamp,raw_hum,target_hum,turn_on_thres,turn_off_thres,peltier,cold_fan,ntc_temp,dew_point,state_elapsed_ms,profile,condensing_started,fan_boost_allowed,sht30_temp
973506,53.55,55.0,54.1,56.0,0,0,18.75,18.63,40524,2,0,0,29.01
974012,53.56,55.0,54.1,56.0,0,0,18.88,18.63,41024,2,0,0,29.01
974518,53.56,55.0,54.1,56.0,0,0,18.88,18.63,41524,2,0,0,29.01
975024,53.56,55.0,54.1,56.0,0,0,18.88,18.63,42024,2,0,0,29.01
975530,53.56,55.0,54.1,56.0,0,0,18.88,18.63,42524,2,0,0,29.01
976036,53.6,55.0,54.1,56.0,0,0,18.92,18.63,43024,2,0,0,29.01
976542,53.6,55.0,54.1,56.0,0,0,18.92,18.64,43524,2,0,0,29.01
977048,53.6,55.0,54.1,56.0,0,0,18.92,18.64,44024,2,0,0,29.01
977554,53.57,55.0,54.1,56.0,0,0,18.98,18.64,44524,2,0,0,29.01
978060,53.57,55.0,54.1,56.0,0,0,18.98,18.64,45526,2,0,0,29.01
978566,53.57,55.0,54.1,56.0,0,0,18.98,18.64,46026,2,0,0,29.01
979072,53.57,55.0,54.1,56.0,0,0,18.98,18.64,46526,2,0,0,29.01
979578,53.57,55.0,54.1,56.0,0,0,18.98,18.64,47026,2,0,0,29.01
980084,53.63,55.0,54.1,56.0,0,0,19.22,18.64,47526,2,0,0,29.0
980590,53.66,55.0,54.1,56.0,0,0,19.37,18.65,48026,2,0,0,29.0
981096,53.66,55.0,54.1,56.0,0,0,19.37,18.65,48526,2,0,0,29.0
981603,53.67,55.0,54.1,56.0,0,0,19.63,18.65,49026,2,0,0,29.01
982110,53.67,55.0,54.1,56.0,0,0,19.63,18.67,49526,2,0,0,29.01
982616,53.69,55.0,54.1,56.0,0,0,19.33,18.64,50026,2,0,0,28.98
983122,53.73,55.0,54.1,56.0,0,0,19.54,18.69,50526,2,0,0,29.03
983628,53.73,55.0,54.1,56.0,0,0,19.54,18.69,51026,2,0,0,29.03
984134,53.73,55.0,54.1,56.0,0,0,19.28,18.67,51526,2,0,0,29.0
984640,53.73,55.0,54.1,56.0,0,0,19.28,18.67,52026,2,0,0,29.0
985147,53.73,55.0,54.1,56.0,0,0,19.28,18.67,52526,2,0,0,29.0
985653,53.77,55.0,54.1,56.0,0,0,20.15,18.69,53026,2,0,0,29.01
986159,53.77,55.0,54.1,56.0,0,0,20.15,18.69,53526,2,0,0,29.01
986665,53.81,55.0,54.1,56.0,0,0,19.65,18.69,54026,2,0,0,29.0
987171,53.86,55.0,54.1,56.0,0,0,19.76,18.69,54526,2,0,0,29.01
987677,53.86,55.0,54.1,56.0,0,0,19.76,18.72,55026,2,0,0,29.01
988183,53.86,55.0,54.1,56.0,0,0,19.76,18.72,55526,2,0,0,29.01
988689,53.86,55.0,54.1,56.0,0,0,19.76,18.72,56026,2,0,0,29.01
989195,53.88,55.0,54.1,56.0,0,0,20.06,18.72,56526,2,0,0,29.0
989701,53.88,55.0,54.1,56.0,0,0,20.06,18.71,57026,2,0,0,29.0
990207,53.92,55.0,54.1,56.0,0,0,20.08,18.71,57526,2,0,0,28.98
990713,53.92,55.0,54.1,56.0,0,0,20.08,18.71,58026,2,0,0,28.98
991219,53.96,55.0,54.1,56.0,0,0,20.23,18.74,58526,2,0,0,29.0
991725,53.96,55.0,54.1,56.0,0,0,20.23,18.74,59026,2,0,0,29.0
992231,54.0,55.0,54.1,56.0,0,0,20.23,18.76,59526,2,0,0,29.01
992737,54.0,55.0,54.1,56.0,0,0,20.23,18.76,60026,2,0,0,29.01
993243,54.06,55.0,54.1,56.0,0,0,20.12,18.74,60526,2,0,0,28.97
