timestamp,raw_hum,filtered_hum,turn_on_thres,turn_off_thres,peltier,cold_fan,ntc_temp,dew_point,cycle_extreme_hum,overshoot_on_learned,overshoot_off_learned,last_cycle_duration_ms,phase_reversed,sht30_temp,target_hum,reversal_delta,cold_fan_used_this_phase,state_elapsed_ms
13710,90.19,90.19,49.7,50.3,0,0,30.73,28.6,45.1,0.3,0.3,0,1,30.41,50.0,45.09,0,13504
14219,90.16,90.19,49.7,50.3,0,0,30.68,28.6,45.1,0.3,0.3,0,1,30.41,50.0,45.08,0,14005
14728,90.16,90.17,49.7,50.3,0,0,30.68,28.59,45.1,0.3,0.3,0,1,30.41,50.0,45.07,0,14505
15237,90.15,90.16,49.7,50.3,0,0,30.78,28.59,45.1,0.3,0.3,0,1,30.39,50.0,45.06,0,15005
15746,90.15,90.16,49.7,50.3,0,0,30.78,28.58,45.1,0.3,0.3,0,1,30.39,50.0,45.05,0,15505
16255,90.17,90.16,49.7,50.3,0,0,30.45,28.59,45.1,0.3,0.3,0,1,30.41,50.0,45.06,0,16005
16763,90.14,90.15,49.7,50.3,0,0,30.85,28.56,45.1,0.3,0.3,0,1,30.38,50.0,45.04,0,16505
17271,90.12,90.14,49.7,50.3,0,0,30.64,28.56,45.1,0.3,0.3,0,1,30.41,50.0,45.04,0,17005
17779,90.13,90.13,49.7,50.3,0,0,30.66,28.58,45.1,0.3,0.3,0,1,30.42,50.0,45.03,0,17505
18288,90.15,90.13,49.7,50.3,0,0,30.71,28.6,45.1,0.3,0.3,0,1,30.41,50.0,45.02,0,18005
18797,90.15,90.14,49.7,50.3,0,0,30.71,28.59,45.1,0.3,0.3,0,1,30.41,50.0,45.03,0,18505
19306,90.15,90.14,49.7,50.3,0,0,30.71,28.59,45.1,0.3,0.3,0,1,30.41,50.0,45.04,0,19005
19814,90.15,90.15,49.7,50.3,0,0,30.54,28.6,45.1,0.3,0.3,0,1,30.42,50.0,45.04,0,19505
20323,90.15,90.15,49.7,50.3,1,0,30.54,28.6,45.1,0.3,0.3,20005,0,30.42,50.0,45.04,0,0
20845,90.15,90.15,49.7,50.3,1,0,30.71,28.6,90.15,0.3,0.3,20005,0,30.41,50.0,0.0,0,500
21354,90.15,90.15,49.7,50.3,1,0,30.71,28.59,90.15,0.3,0.3,20005,0,30.41,50.0,0.0,0,1000
21863,90.15,90.15,49.7,50.3,1,0,30.71,28.59,90.15,0.3,0.3,20005,0,30.41,50.0,0.0,0,1500
22372,90.12,90.15,49.7,50.3,1,0,30.87,28.59,90.15,0.3,0.3,20005,0,30.42,50.0,0.0,0,2000
22881,90.12,90.13,49.7,50.3,1,0,30.87,28.59,90.15,0.3,0.3,20005,0,30.42,50.0,0.01,0,2500
23390,90.12,90.12,49.7,50.3,1,0,30.87,28.59,90.15,0.3,0.3,20005,0,30.42,50.0,0.02,0,3000
23899,90.12,90.12,49.7,50.3,1,0,30.61,28.59,90.15,0.3,0.3,20005,0,30.42,50.0,0.02,0,3500
24408,90.09,90.12,49.7,50.3,1,0,30.48,28.59,90.15,0.3,0.3,20005,0,30.39,50.0,0.02,0,4000
24917,90.08,90.1,49.7,50.3,1,0,30.66,28.56,90.15,0.3,0.3,20005,0,30.43,50.0,0.04,0,4500
25426,90.08,90.09,49.7,50.3,1,0,30.66,28.6,90.15,0.3,0.3,20005,0,30.43,50.0,0.05,0,5000
25934,90.08,90.08,49.7,50.3,1,0,30.66,28.6,90.15,0.3,0.3,20005,0,30.43,50.0,0.06,0,5500
26442,90.08,90.08,49.7,50.3,1,0,30.66,28.6,90.15,0.3,0.3,20005,0,30.43,50.0,0.06,0,6000
26951,90.11,90.08,49.7,50.3,1,0,30.2,28.6,90.15,0.3,0.3,20005,0,30.42,50.0,0.06,0,6500
27460,90.11,90.09,49.7,50.3,1,0,30.2,28.59,90.15,0.3,0.3,20005,0,30.42,50.0,0.05,0,7000
27969,90.11,90.1,49.7,50.3,1,0,30.06,28.59,90.15,0.3,0.3,20005,0,30.43,50.0,0.04,0,7500
28478,90.11,90.1,49.7,50.3,1,0,30.06,28.61,90.15,0.3,0.3,20005,0,30.43,50.0,0.04,0,8000
28987,90.1,90.11,49.7,50.3,1,0,30.01,28.61,90.15,0.3,0.3,20005,0,30.43,50.0,0.04,0,8500
29496,90.1,90.1,49.7,50.3,1,0,30.01,28.6,90.15,0.3,0.3,20005,0,30.43,50.0,0.04,0,9000
30005,90.1,90.1,49.7,50.3,1,0,29.74,28.6,90.15,0.3,0.3,20005,0,30.43,50.0,0.04,0,9500
30514,90.1,90.1,49.7,50.3,1,0,29.74,28.6,90.15,0.3,0.3,20005,0,30.43,50.0,0.04,0,10506
31023,90.1,90.1,49.7,50.3,1,0,29.74,28.6,90.15,0.3,0.3,20005,0,30.43,50.0,0.04,0,11006
31532,90.07,90.08,49.7,50.3,1,0,29.26,28.6,90.15,0.3,0.3,20005,0,30.43,50.0,0.06,0,11506
32047,90.07,90.07,49.7,50.3,1,0,29.24,28.6,90.15,0.3,0.3,20005,0,30.42,50.0,0.07,0,12006
32556,90.07,90.07,49.7,50.3,1,0,29.24,28.59,90.15,0.3,0.3,20005,0,30.42,50.0,0.07,0,12506
33065,90.05,90.06,49.7,50.3,1,0,29.12,28.59,90.15,0.3,0.3,20005,0,30.43,50.0,0.08,0,13006
33574,90.09,90.05,49.7,50.3,1,0,28.92,28.59,90.15,0.3,0.3,20005,0,30.43,50.0,0.09,0,13506
34083,90.09,90.07,49.7,50.3,1,0,28.92,28.6,90.15,0.3,0.3,20005,0,30.43,50.0,0.07,0,14006
34592,90.05,90.06,49.7,50.3,1,0,28.6,28.61,90.15,0.3,0.3,20005,0,30.45,50.0,0.08,0,14506
35101,90.03,90.04,49.7,50.3,1,0,28.87,28.58,90.15,0.3,0.3,20005,0,30.42,50.0,0.1,0,15006
35610,90.08,90.06,49.7,50.3,1,0,28.56,28.62,90.15,0.3,0.3,20005,0,30.45,50.0,0.08,0,15506
36119,90.08,90.07,49.7,50.3,1,0,28.56,28.62,90.15,0.3,0.3,20005,0,30.45,50.0,0.07,0,16006
36628,90.02,90.04,49.7,50.3,1,0,28.35,28.6,90.15,0.3,0.3,20005,0,30.45,50.0,0.1,0,16506
37137,90.05,90.03,49.7,50.3,1,0,28.19,28.6,90.15,0.3,0.3,20005,0,30.43,50.0,0.11,0,17006
37646,90.05,90.04,49.7,50.3,1,0,28.19,28.59,90.15,0.3,0.3,20005,0,30.43,50.0,0.1,0,17506
38155,90.05,90.04,49.7,50.3,1,0,28.19,28.59,90.15,0.3,0.3,20005,0,30.43,50.0,0.1,0,18006
38664,90.03,90.04,49.7,50.3,1,0,28.01,28.59,90.15,0.3,0.3,20005,0,30.43,50.0,0.1,0,18506
39173,90.05,90.04,49.7,50.3,1,0,27.88,28.61,90.15,0.3,0.3,20005,0,30.45,50.0,0.1,0,19006
39681,90.06,90.05,49.7,50.3,1,0,27.92,28.61,90.15,0.3,0.3,20005,0,30.45,50.0,0.09,0,19506
40189,90.06,90.06,49.7,50.3,1,0,27.92,28.61,90.15,0.3,0.3,20005,0,30.45,50.0,0.09,0,20006
40698,90.06,90.06,49.7,50.3,1,0,27.92,28.61,90.15,0.3,0.3,20005,0,30.45,50.0,0.08,0,20506
41207,90.06,90.06,49.7,50.3,1,0,27.92,28.61,90.15,0.3,0.3,20005,0,30.45,50.0,0.08,0,21006
41716,90.0,90.06,49.7,50.3,1,0,27.12,28.61,90.15,0.3,0.3,20005,0,30.45,50.0,0.08,0,21506
42225,90.0,90.03,49.7,50.3,1,0,27.12,28.6,90.15,0.3,0.3,20005,0,30.45,50.0,0.11,0,22006
42734,90.03,90.01,49.7,50.3,1,0,27.05,28.6,90.15,0.3,0.3,20005,0,30.45,50.0,0.13,0,22506
43243,90.06,90.02,49.7,50.3,1,0,26.94,28.61,90.15,0.3,0.3,20005,0,30.46,50.0,0.12,0,23007
43752,90.06,90.04,49.7,50.3,1,0,26.94,28.63,90.15,0.3,0.3,20005,0,30.46,50.0,0.11,0,23508
44261,90.02,90.05,49.7,50.3,1,0,26.65,28.63,90.15,0.3,0.3,20005,0,30.45,50.0,0.1,0,24008
44770,90.02,90.03,49.7,50.3,1,0,26.65,28.6,90.15,0.3,0.3,20005,0,30.45,50.0,0.11,0,24508
45286,90.03,90.02,49.7,50.3,1,0,26.4,28.6,90.15,0.3,0.3,20005,0,30.45,50.0,0.12,0,25008
45795,90.03,90.03,49.7,50.3,1,0,26.4,28.61,90.15,0.3,0.3,20005,0,30.45,50.0,0.12,0,25508
46304,90.03,90.03,49.7,50.3,1,0,26.4,28.61,90.15,0.3,0.3,20005,0,30.45,50.0,0.12,0,26008
46813,90.02,90.03,49.7,50.3,1,0,26.23,28.61,90.15,0.3,0.3,20005,0,30.46,50.0,0.12,0,26508
47322,89.97,90.02,49.7,50.3,1,0,26.14,28.62,90.15,0.3,0.3,20005,0,30.45,50.0,0.12,0,27008
47831,89.97,90.0,49.7,50.3,1,0,26.14,28.6,90.15,0.3,0.3,20005,0,30.45,50.0,0.14,0,27508
48340,89.97,89.99,49.7,50.3,1,0,26.14,28.6,90.15,0.3,0.3,20005,1,30.45,50.0,0.16,0,28008
48849,89.97,89.98,49.7,50.3,1,0,26.14,28.6,90.15,0.3,0.3,20005,1,30.45,50.0,0.16,0,28508
49358,89.97,89.97,49.7,50.3,1,0,25.59,28.61,90.15,0.3,0.3,20005,1,30.46,50.0,0.17,0,29008
49867,89.96,89.97,49.7,50.3,1,0,25.63,28.58,90.15,0.3,0.3,20005,1,30.43,50.0,0.18,0,29514
50376,89.96,89.96,49.7,50.3,1,0,25.63,28.58,90.15,0.3,0.3,20005,1,30.43,50.0,0.18,0,30014
50885,89.95,89.96,49.7,50.3,1,0,25.08,28.59,90.15,0.3,0.3,20005,1,30.45,50.0,0.19,0,30514
51394,89.95,89.95,49.7,50.3,1,0,25.08,28.59,90.15,0.3,0.3,20005,1,30.45,50.0,0.19,0,31014
51903,89.95,89.95,49.7,50.3,1,0,25.08,28.59,90.15,0.3,0.3,20005,1,30.45,50.0,0.19,0,31514
52412,89.95,89.95,49.7,50.3,1,0,25.08,28.59,90.15,0.3,0.3,20005,1,30.45,50.0,0.19,0,32014
52921,89.98,89.97,49.7,50.3,1,0,25.08,28.62,90.15,0.3,0.3,20005,1,30.48,50.0,0.18,0,32514
53430,89.93,89.97,49.7,50.3,1,0,24.79,28.62,90.15,0.3,0.3,20005,1,30.48,50.0,0.17,0,33014
53939,89.95,89.95,49.7,50.3,1,0,24.7,28.61,90.15,0.3,0.3,20005,1,30.43,50.0,0.19,0,33514
54448,89.95,89.95,49.7,50.3,1,0,24.7,28.58,90.15,0.3,0.3,20005,1,30.43,50.0,0.19,0,34014
54957,89.95,89.95,49.7,50.3,1,0,24.7,28.58,90.15,0.3,0.3,20005,1,30.43,50.0,0.19,0,34514
55466,89.93,89.95,49.7,50.3,1,0,24.46,28.58,90.15,0.3,0.3,20005,1,30.46,50.0,0.2,0,35014
55975,89.93,89.94,49.7,50.3,1,1,24.46,28.6,90.15,0.3,0.3,20005,1,30.46,50.0,0.2,1,35514
56484,89.93,89.94,49.7,50.3,1,1,24.46,28.6,90.15,0.3,0.3,20005,1,30.46,50.0,0.21,1,36014
56993,89.93,89.93,49.7,50.3,1,1,24.46,28.6,90.15,0.3,0.3,20005,1,30.46,50.0,0.21,1,36514
57502,89.88,89.93,49.7,50.3,1,1,24.2,28.6,90.15,0.3,0.3,20005,1,30.46,50.0,0.21,1,37014
58011,89.89,89.91,49.7,50.3,1,1,24.4,28.59,90.15,0.3,0.3,20005,1,30.46,50.0,0.23,1,37514
58520,89.86,89.9,49.7,50.3,1,1,24.31,28.59,90.15,0.3,0.3,20005,1,30.43,50.0,0.24,1,38014
59029,89.86,89.87,49.7,50.3,1,1,24.31,28.56,90.15,0.3,0.3,20005,1,30.43,50.0,0.27,1,39021
59546,89.69,89.86,49.7,50.3,1,1,24.57,28.56,90.15,0.3,0.3,20005,1,30.43,50.0,0.28,1,39521
60055,89.69,89.78,49.7,50.3,1,1,24.57,28.53,90.15,0.3,0.3,20005,1,30.43,50.0,0.37,1,40021
60564,89.3,89.54,49.7,50.3,1,1,24.49,28.45,90.15,0.3,0.3,20005,1,30.43,50.0,0.6,1,40521
61073,89.3,89.42,49.7,50.3,1,1,24.49,28.45,90.15,0.3,0.3,20005,1,30.43,50.0,0.72,1,41021
61582,88.78,89.1,49.7,50.3,1,1,24.38,28.32,90.15,0.3,0.3,20005,1,30.41,50.0,1.04,1,41521
62091,88.78,88.94,49.7,50.3,1,1,24.38,28.32,90.15,0.3,0.3,20005,1,30.41,50.0,1.2,1,42021
62600,88.37,88.65,49.7,50.3,1,1,24.51,28.23,90.15,0.3,0.3,20005,1,30.39,50.0,1.49,1,42521
63109,88.37,88.51,49.7,50.3,1,1,24.51,28.23,90.15,0.3,0.3,20005,1,30.39,50.0,1.63,1,43021
63618,87.81,88.16,49.7,50.3,1,1,24.81,28.09,90.15,0.3,0.3,20005,1,30.37,50.0,1.98,1,43521
64127,87.81,87.98,49.7,50.3,1,1,24.81,28.09,90.15,0.3,0.3,20005,1,30.37,50.0,2.16,1,44021
64636,87.0,87.49,49.7,50.3,1,1,24.27,27.91,90.15,0.3,0.3,20005,1,30.34,50.0,2.65,1,44521
65145,87.0,87.25,49.7,50.3,1,1,24.27,27.91,90.15,0.3,0.3,20005,1,30.34,50.0,2.9,1,45021
65654,86.53,86.89,49.7,50.3,1,1,24.35,27.8,90.15,0.3,0.3,20005,1,30.32,50.0,3.25,1,45521
66163,86.15,86.52,49.7,50.3,1,1,24.42,27.7,90.15,0.3,0.3,20005,1,30.3,50.0,3.62,1,46021
66671,86.15,86.33,49.7,50.3,1,1,24.42,27.7,90.15,0.3,0.3,20005,1,30.3,50.0,3.81,1,46521
67180,85.44,85.89,49.7,50.3,1,1,24.18,27.5,90.15,0.3,0.3,20005,1,30.24,50.0,4.26,1,47021
67689,85.44,85.66,49.7,50.3,1,1,24.18,27.5,90.15,0.3,0.3,20005,1,30.24,50.0,4.48,1,47521
68198,84.97,85.32,49.7,50.3,1,1,24.35,27.43,90.15,0.3,0.3,20005,1,30.27,50.0,4.83,1,48021
68707,84.53,85.14,49.7,50.3,1,1,24.18,27.43,90.15,0.3,0.3,20005,1,30.23,50.0,5.0,1,48523
69216,84.53,84.84,49.7,50.3,1,1,24.18,27.3,90.15,0.3,0.3,20005,1,30.23,50.0,5.31,1,49024
69725,84.53,84.68,49.7,50.3,1,1,24.18,27.3,90.15,0.3,0.3,20005,1,30.23,50.0,5.46,1,49524
70234,83.86,84.27,49.7,50.3,1,1,23.92,27.13,90.15,0.3,0.3,20005,1,30.18,50.0,5.87,1,50024
70743,83.42,83.84,49.7,50.3,1,1,24.03,27.06,90.15,0.3,0.3,20005,1,30.21,50.0,6.3,1,50524
71252,83.42,83.63,49.7,50.3,1,1,24.03,27.06,90.15,0.3,0.3,20005,1,30.21,50.0,6.51,1,51024
71761,82.9,83.27,49.7,50.3,1,1,23.89,26.89,90.15,0.3,0.3,20005,1,30.14,50.0,6.88,1,51524
72270,82.9,83.08,49.7,50.3,1,1,23.89,26.89,90.15,0.3,0.3,20005,1,30.14,50.0,7.06,1,52024
72779,82.27,82.68,49.7,50.3,1,1,23.74,26.76,90.15,0.3,0.3,20005,1,30.14,50.0,7.47,1,52524
73287,81.91,82.3,49.7,50.3,1,1,23.35,26.69,90.15,0.3,0.3,20005,1,30.14,50.0,7.85,1,53024
73795,81.91,82.1,49.7,50.3,1,1,23.35,26.69,90.15,0.3,0.3,20005,1,30.14,50.0,8.04,1,53524
74304,81.47,81.79,49.7,50.3,1,1,23.7,26.55,90.15,0.3,0.3,20005,1,30.1,50.0,8.36,1,54024
74813,81.08,81.44,49.7,50.3,1,1,23.7,26.46,90.15,0.3,0.3,20005,1,30.08,50.0,8.71,1,54524
75322,81.08,81.26,49.7,50.3,1,1,23.7,26.46,90.15,0.3,0.3,20005,1,30.08,50.0,8.88,1,55024
75831,81.08,81.17,49.7,50.3,1,1,23.7,26.46,90.15,0.3,0.3,20005,1,30.08,50.0,8.97,1,55524
76340,80.34,80.75,49.7,50.3,1,1,23.65,26.3,90.15,0.3,0.3,20005,1,30.08,50.0,9.39,1,56024
76849,79.93,80.55,49.7,50.3,1,1,23.81,26.3,90.15,0.3,0.3,20005,1,30.06,50.0,9.6,1,56524
77357,79.93,80.24,49.7,50.3,1,1,23.81,26.19,90.15,0.3,0.3,20005,1,30.06,50.0,9.91,1,57024
77866,79.49,79.86,49.7,50.3,1,1,23.37,26.05,90.15,0.3,0.3,20005,1,30.02,50.0,10.28,1,57524
78375,79.21,79.68,49.7,50.3,1,1,23.39,26.05,90.15,0.3,0.3,20005,1,30.03,50.0,10.47,1,58024
78884,78.92,79.44,49.7,50.3,1,1,23.31,26.01,90.15,0.3,0.3,20005,1,30.03,50.0,10.7,1,58524
79393,78.6,79.18,49.7,50.3,1,1,23.24,25.94,90.15,0.3,0.3,20005,1,30.0,50.0,10.96,1,59024
79902,78.29,78.89,49.7,50.3,1,1,23.2,25.85,90.15,0.3,0.3,20005,1,30.03,50.0,11.25,1,59524
80411,78.29,78.59,49.7,50.3,1,1,23.2,25.81,90.15,0.3,0.3,20005,1,30.03,50.0,11.55,1,60024
80928,77.78,78.44,49.7,50.3,1,1,23.2,25.81,90.15,0.3,0.3,20005,1,29.99,50.0,11.7,1,60524
81437,77.78,78.11,49.7,50.3,1,1,23.2,25.66,90.15,0.3,0.3,20005,1,29.99,50.0,12.03,1,61024
81946,77.42,77.94,49.7,50.3,1,1,23.05,25.66,90.15,0.3,0.3,20005,1,30.0,50.0,12.2,1,61524
82455,77.42,77.68,49.7,50.3,1,1,23.05,25.59,90.15,0.3,0.3,20005,1,30.0,50.0,12.46,1,62024
82964,77.42,77.55,49.7,50.3,1,1,23.05,25.59,90.15,0.3,0.3,20005,1,30.0,50.0,12.59,1,62524
83473,77.42,77.48,49.7,50.3,1,1,23.05,25.59,90.15,0.3,0.3,20005,1,30.0,50.0,12.66,1,63024
83982,77.42,77.45,49.7,50.3,1,1,23.05,25.59,90.15,0.3,0.3,20005,1,30.0,50.0,12.69,1,63524
84491,76.12,77.43,49.7,50.3,1,1,22.87,25.59,90.15,0.3,0.3,20005,1,29.96,50.0,12.71,1,64024
85000,76.12,76.78,49.7,50.3,1,1,22.87,25.27,90.15,0.3,0.3,20005,1,29.96,50.0,13.37,1,64524
85509,75.64,76.45,49.7,50.3,1,1,22.57,25.27,90.15,0.3,0.3,20005,1,29.95,50.0,13.7,1,65024
86033,75.28,75.66,49.7,50.3,1,1,22.7,25.07,90.15,0.3,0.3,20005,1,29.95,50.0,14.48,1,66025
86542,75.28,75.47,49.7,50.3,1,1,22.7,25.07,90.15,0.3,0.3,20005,1,29.95,50.0,14.67,1,66525
87051,74.79,75.13,49.7,50.3,1,1,22.59,24.93,90.15,0.3,0.3,20005,1,29.91,50.0,15.01,1,67025
87560,74.79,74.96,49.7,50.3,1,1,22.59,24.93,90.15,0.3,0.3,20005,1,29.91,50.0,15.18,1,67525
88069,74.57,74.77,49.7,50.3,1,1,22.46,24.89,90.15,0.3,0.3,20005,1,29.93,50.0,15.37,1,68025
88578,74.57,74.67,49.7,50.3,1,1,22.46,24.89,90.15,0.3,0.3,20005,1,29.93,50.0,15.47,1,68525
89087,74.23,74.45,49.7,50.3,1,1,22.74,24.83,90.15,0.3,0.3,20005,1,29.95,50.0,15.69,1,69025
89596,73.75,74.34,49.7,50.3,1,1,22.52,24.83,90.15,0.3,0.3,20005,1,29.91,50.0,15.8,1,69525
90105,73.75,74.05,49.7,50.3,1,1,22.52,24.69,90.15,0.3,0.3,20005,1,29.91,50.0,16.1,1,70025
90614,73.5,73.77,49.7,50.3,1,1,22.5,24.65,90.15,0.3,0.3,20005,1,29.93,50.0,16.37,1,70525
91123,73.5,73.64,49.7,50.3,1,1,22.5,24.65,90.15,0.3,0.3,20005,1,29.93,50.0,16.51,1,71025
91632,73.16,73.4,49.7,50.3,1,0,22.57,24.55,90.15,0.3,0.3,20005,1,29.9,50.0,16.74,1,71525
92141,73.16,73.28,49.7,50.3,1,0,22.57,24.55,90.15,0.3,0.3,20005,1,29.9,50.0,16.86,1,72025
92654,72.57,73.22,49.7,50.3,1,0,22.5,24.55,90.15,0.3,0.3,20005,1,29.89,50.0,16.92,1,72525
93163,72.57,72.9,49.7,50.3,1,0,22.5,24.4,90.15,0.3,0.3,20005,1,29.89,50.0,17.25,1,73025
93672,72.28,72.59,49.7,50.3,1,0,22.18,24.34,90.15,0.3,0.3,20005,1,29.9,50.0,17.56,1,73525
94181,71.96,72.27,49.7,50.3,1,0,21.94,24.26,90.15,0.3,0.3,20005,1,29.89,50.0,17.87,1,74025
94690,71.78,72.12,49.7,50.3,1,0,21.9,24.26,90.15,0.3,0.3,20005,1,29.9,50.0,18.02,1,74525
95199,71.78,71.95,49.7,50.3,1,0,21.9,24.23,90.15,0.3,0.3,20005,1,29.9,50.0,18.2,1,75025
95708,71.78,71.86,49.7,50.3,1,0,21.9,24.23,90.15,0.3,0.3,20005,1,29.9,50.0,18.28,1,75525
96217,71.78,71.82,49.7,50.3,1,0,21.9,24.23,90.15,0.3,0.3,20005,1,29.9,50.0,18.32,1,76025
96726,71.27,71.8,49.7,50.3,1,0,21.27,24.23,90.15,0.3,0.3,20005,1,29.9,50.0,18.34,1,76525
97235,71.27,71.53,49.7,50.3,1,0,21.27,24.11,90.15,0.3,0.3,20005,1,29.9,50.0,18.61,1,77025
97744,71.37,71.4,49.7,50.3,1,0,21.1,24.11,90.15,0.3,0.3,20005,1,29.91,50.0,18.74,1,77525
98253,71.41,71.39,49.7,50.3,1,0,21.01,24.15,90.15,0.3,0.3,20005,1,29.9,50.0,18.76,1,78025
98762,71.41,71.4,49.7,50.3,1,0,21.01,24.14,90.15,0.3,0.3,20005,1,29.9,50.0,18.74,1,78525
99271,71.51,71.41,49.7,50.3,1,0,21.01,24.14,90.15,0.3,0.3,20005,1,29.91,50.0,18.74,1,79025
99780,71.51,71.46,49.7,50.3,1,0,21.01,24.18,90.15,0.3,0.3,20005,1,29.91,50.0,18.68,1,79525
100289,71.58,71.52,49.7,50.3,1,0,20.73,24.21,90.15,0.3,0.3,20005,1,29.93,50.0,18.62,1,80025
100798,71.58,71.55,49.7,50.3,1,0,20.73,24.21,90.15,0.3,0.3,20005,1,29.93,50.0,18.59,1,80525
101307,71.58,71.57,49.7,50.3,1,0,20.73,24.21,90.15,0.3,0.3,20005,1,29.93,50.0,18.57,1,81025
101816,71.66,71.58,49.7,50.3,1,0,20.45,24.21,90.15,0.3,0.3,20005,1,29.93,50.0,18.57,1,81525
102325,71.66,71.62,49.7,50.3,1,0,20.49,24.23,90.15,0.3,0.3,20005,1,29.93,50.0,18.52,1,82025
102834,71.66,71.64,49.7,50.3,1,0,20.49,24.23,90.15,0.3,0.3,20005,1,29.93,50.0,18.5,1,82525
103343,71.66,71.65,49.7,50.3,1,0,20.49,24.23,90.15,0.3,0.3,20005,1,29.93,50.0,18.49,1,83025
103852,71.66,71.66,49.7,50.3,1,0,20.49,24.23,90.15,0.3,0.3,20005,1,29.93,50.0,18.49,1,83525
104361,71.6,71.66,49.7,50.3,1,0,20.1,24.23,90.15,0.3,0.3,20005,1,29.95,50.0,18.48,1,84025
104882,71.6,71.63,49.7,50.3,1,1,20.06,24.23,90.15,0.3,0.3,20005,1,29.93,50.0,18.51,1,84525
105391,71.6,71.61,49.7,50.3,1,1,20.06,24.21,90.15,0.3,0.3,20005,1,29.93,50.0,18.53,1,85025
105900,71.6,71.6,49.7,50.3,1,1,20.06,24.21,90.15,0.3,0.3,20005,1,29.93,50.0,18.54,1,85525
106409,71.6,71.6,49.7,50.3,1,1,19.97,24.23,90.15,0.3,0.3,20005,1,29.95,50.0,18.54,1,86025
106918,71.71,71.6,49.7,50.3,1,1,20.04,24.23,90.15,0.3,0.3,20005,1,29.93,50.0,18.54,1,86525
107427,71.71,71.65,49.7,50.3,1,1,20.04,24.24,90.15,0.3,0.3,20005,1,29.93,50.0,18.49,1,87025
107936,71.82,71.68,49.7,50.3,1,1,20.21,24.24,90.15,0.3,0.3,20005,1,29.97,50.0,18.46,1,87525
108445,71.8,71.75,49.7,50.3,1,1,20.4,24.31,90.15,0.3,0.3,20005,1,29.95,50.0,18.39,1,88025
108954,71.8,71.77,49.7,50.3,1,1,20.4,24.28,90.15,0.3,0.3,20005,1,29.95,50.0,18.37,1,88525
109463,71.36,71.79,49.7,50.3,1,1,20.43,24.28,90.15,0.3,0.3,20005,1,29.96,50.0,18.36,1,89025
109972,71.36,71.57,49.7,50.3,1,1,20.43,24.19,90.15,0.3,0.3,20005,1,29.96,50.0,18.57,1,89525
110481,71.36,71.47,49.7,50.3,1,1,20.43,24.19,90.15,0.3,0.3,20005,1,29.96,50.0,18.68,1,90025
110990,70.49,71.41,49.7,50.3,1,1,20.56,24.19,90.15,0.3,0.3,20005,1,29.93,50.0,18.73,1,90525
111499,70.49,70.95,49.7,50.3,1,1,20.56,23.95,90.15,0.3,0.3,20005,1,29.93,50.0,19.19,1,91025
112008,70.49,70.72,49.7,50.3,1,1,20.56,23.95,90.15,0.3,0.3,20005,1,29.93,50.0,19.42,1,91525
112517,70.49,70.6,49.7,50.3,1,1,20.56,23.95,90.15,0.3,0.3,20005,1,29.93,50.0,19.54,1,92025
113026,69.31,70.55,49.7,50.3,1,1,20.53,23.95,90.15,0.3,0.3,20005,1,29.91,50.0,19.6,1,92525
113535,68.9,69.41,49.7,50.3,1,1,20.64,23.55,90.15,0.3,0.3,20005,1,29.9,50.0,20.73,1,93527
114051,68.45,68.93,49.7,50.3,1,1,20.0,23.43,90.15,0.3,0.3,20005,1,29.89,50.0,21.21,1,94043
114561,68.45,68.69,49.7,50.3,1,1,20.0,23.43,90.15,0.3,0.3,20005,1,29.89,50.0,21.45,1,94543
115070,67.89,68.29,49.7,50.3,1,1,20.53,23.29,90.15,0.3,0.3,20005,1,29.89,50.0,21.85,1,95043
115579,67.89,68.09,49.7,50.3,1,1,20.53,23.29,90.15,0.3,0.3,20005,1,29.89,50.0,22.05,1,95543
116088,67.89,67.99,49.7,50.3,1,1,20.53,23.29,90.15,0.3,0.3,20005,1,29.89,50.0,22.15,1,96043
116597,67.3,67.65,49.7,50.3,1,1,20.43,23.14,90.15,0.3,0.3,20005,1,29.89,50.0,22.5,1,96543
117106,66.97,67.31,49.7,50.3,1,1,20.45,23.05,90.15,0.3,0.3,20005,1,29.87,50.0,22.83,1,97043
117616,66.64,67.14,49.7,50.3,1,1,20.4,23.05,90.15,0.3,0.3,20005,1,29.87,50.0,23.0,1,97543
118125,66.64,66.89,49.7,50.3,1,1,20.4,22.97,90.15,0.3,0.3,20005,1,29.87,50.0,23.25,1,98043
118634,66.64,66.77,49.7,50.3,1,1,20.4,22.97,90.15,0.3,0.3,20005,1,29.87,50.0,23.37,1,98543
119143,66.1,66.44,49.7,50.3,1,1,20.45,22.82,90.15,0.3,0.3,20005,1,29.86,50.0,23.71,1,99043
119652,66.1,66.27,49.7,50.3,1,1,20.45,22.82,90.15,0.3,0.3,20005,1,29.86,50.0,23.87,1,99543
120161,65.68,65.97,49.7,50.3,1,1,20.49,22.73,90.15,0.3,0.3,20005,1,29.87,50.0,24.17,1,100043
120670,65.43,65.7,49.7,50.3,1,1,20.28,22.65,90.15,0.3,0.3,20005,1,29.86,50.0,24.44,1,100543
121179,65.43,65.57,49.7,50.3,1,1,20.28,22.65,90.15,0.3,0.3,20005,1,29.86,50.0,24.58,1,101043
121688,64.98,65.27,49.7,50.3,1,1,20.19,22.53,90.15,0.3,0.3,20005,1,29.84,50.0,24.87,1,101543
